ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Poverty and Inequality Statistics,Annually,"18.1.2 Number of reports on life circumstances, poverty and inequality published (1 report on food security based on GHS data series published by March 2024)",Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Poverty and Inequality Statistics,Annually,"18.1.3 Number of reports on life circumstances, poverty and inequality published (1 report on subjective poverty based on GHS data series published by February 2024)",Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Poverty and Inequality Statistics,Annually,18.2 Number of reports on SAMPI published (1 report on SAMPI based on Census 2022 published by December 2023),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.1 Number of releases on domestic tourism statistics published (1 annual release on domestic tourism statistics published by October 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.10 Number of thematic reports on household services published (1 thematic report on household services published by November 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.11 Number of thematic reports on education published (1 thematic report on education published by August 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.12 Number of thematic reports on gender published (1 thematic report on gender published by August 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.13 Number of thematic reports on persons with disabilities published (1 thematic report on persons with disabilities published by March 2024),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.2 Number of reports on improving domestic tourism statistics compiled (1 technical report on the integration of the national domestic tourism surveys compiled by March 2024),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.3 Number of releases on social and household service delivery statistics published (1 annual release on social and household service delivery statistics published by May 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,"HR constraints
",The release will be published in Q2,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.4.1 Number of releases on development indicators published (1 annual release on development indicators published by May 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,"HR constraints
",The release will be published in Q2,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.4.2 Number of releases on development indicators published (1 annual release on metro development indicators published by May 2023),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,"HR constraints
",The release will be published in Q2,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.5.1 Number of reports on marginalised groups published (1 annual report on marginalised groups indicators published by February 2024),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.5.2 Number of reports on marginalised groups published (1 annual thematic report on marginalised groups published (Series 7) by February 2024),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.6 Number of thematic reports on gender published (1 annual thematic report on gender (Series 10) published by August 2023),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,"16.7 Number of releases on crime, safety and security statistics published (1 annual release on victims of crime statistics published by August 2023) ",Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.8 Number of releases on governance statistics published (1 release on governance statistics published by October 2023),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Social Statistics,Annually,16.9 Number of thematic reports on child statistics published (1 thematic report on child statistics (Series 2) published by February 2024),Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Business Register,Annually,21.1 Number of reports on the identified additional sources assessed (1 report on the identified additional sources assessed by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Geography,Annually,22.1 Number of geographic information frame layers created (1 master sample layer of PSU created by March 2024),Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Geography,Annually,22.2 Number of geo-portals for dissemination of statistical products established (1 geo-portal for dissemination of statistical products maintained by March 2024),Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Statistical Methods,Annually,19.1 Number of reports on the new master sample compiled (1 research report on the design of the new master sample compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Statistical Standards,Annually,20.1 Number of international standards adopted (1 international classification on Harmonised Systems (HS 2022) adopted by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 4: Methodology and Statistical Infrastructure,Survey Monitoring and Evaluation,Annually,23.1 Number of Quality Management System elements implemented (1 monitoring and evaluation practice incorporated  into the QMS by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Advocacy and Dissemination,Annually,24.1 Number of brand management elements implemented (1 report on branding strategy reviewed by December 2023),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Advocacy and Dissemination,Annually,24.2 Number of Stats SA website enhancements implemented (1 Stats SA website (Phase 3) enhanced by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Advocacy and Dissemination,Annually,24.3 Number of User Satisfaction Surveys conducted (1 User Satisfaction Survey conducted by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Advocacy and Dissemination,Annually,24.4 Percentage of communication and marketing support to dissemination of priority projects  (100% communication and marketing support to dissemination of Census 2022 provided by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Analytical Studies,Annually,28.1 Number of research reports on spatial analysis compiled (2 research reports on spatial analysis compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Business Modernisation,Annually,25.1 Number of enterprise architecture domains implemented (1 enterprise architecture platform implemented by March 2024) ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Business Modernisation,Annually,25.2 Number of business processes modernised (2 business processes modernised by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Information Communication and Technology,Annually,27.1 Number of reports on ICT environment initiatives implemented (1 report on ICT environment upgrade initiative (Phase 1) implemented by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Information Communication and Technology,Annually,27.2 Number of reports on ICT risk environment improved (1 report on ICT cybersecurity risk initiative implemented by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Information Communication and Technology,Annually,27.3 Percentage of ICT infrastructure platforms to support priority projects (100% Census 2022 ICT infrastructure and platforms supported by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 5: Statistical Support and Informatics,Publication Services,Quarterly,26.1 Number of databases to interface between generic data storage and dissemination tools developed (80 databases with generic data storage developed by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,20,18,The target is an estimate,NA,,,20,,,,,,20,,,,,,20,,,,,,80,18,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Data Operations,Annually,30.1 Number of reports on improved business processes implemented (1 multimode data operations fully implemented by March 2024 (Phase 2),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Data Operations,Annually,30.2 Percentage death notification forms processed (100% death notification forms (2021) processed by January 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Data Operations,Annually,30.3.1 Number of reports on priority projects data processed (1 report on Census 2022 main data processed by April 2023),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Data Operations,Annually,30.3.2 Number of reports on priority projects data processed (1 report on IES 2022/23 data processed by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Eastern Cape,Annually,29.2.1 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Eastern Cape,Annually,29.3.1 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Free State,Annually,29.2.2 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Free State,Annually,29.3.2 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Gauteng,Annually,29.2.3 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Gauteng,Annually,29.3.3 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Household Surveys and Censuses,Annually,31.1 Number of reports on Community Survey compiled (1 research report on Community Survey compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Household Surveys and Censuses,Annually,31.2 Number of national reports on digital data collection compiled (1 report on national digital data collection compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Household Surveys and Censuses,Annually,31.3 Number of reports on quality assurance tools implemented (1 report on quality assurance tools reviewed compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,KwaZulu Natal,Annually,29.2.4 Number of reports on Census 2022 dissemination compiled (Phase 1) 1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,KwaZulu Natal,Annually,29.3.4 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Limpopo,Annually,29.2.5 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Limpopo,Annually,29.3.5 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Mpumalanga,Annually,29.2.6 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Mpumalanga,Annually,29.3.6 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,North West,Annually,29.2.8 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,North West,Annually,29.3.8 Number of reports on Income and Expenditure Survey data collection compiled 1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Northern Cape,Annually,29.2.7 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Northern Cape,Annually,29.3.7 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Western Cape,Annually,29.1 Number of reports on integrated fieldwork operations model implemented (1 report on integrated fieldwork operations model reviewed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Western Cape,Annually,29.2.9 Number of reports on Census 2022 dissemination compiled (Phase 1) (1 provincial report on Census 2022 dissemination compiled by March 2024 (Phase 1),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 6: Statistical Operations and Provincial Coordination,Western Cape,Annually,29.3.9 Number of reports on Income and Expenditure Survey data collection compiled (1 provincial report on Income and Expenditure Survey data collection compiled by March 2024),Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Data and Information Management,Annually,36.1 Number of reports on updated IIF dissemination portal indicators compiled (1 report on IIF dissemination portal compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Data and Information Management,Annually,36.2 Number of reports on additional features on the online SASQAF system compiled (1 report on updated online system for SASQAF independent assessment compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Data and Information Management,Annually,36.3 Number of online metadata repository for indicators implemented (1 online metadata repository for indicators implemented by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Data and Information Management,Annually,36.4 Number of Data Source Inventory Systems implemented (1 specification on Data Source Inventory System compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Economic Subsystem,Annually,32.1 Number of clearance reports for economic statistics subsystem compiled (1 clearance report for economic statistics subsystem compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Economic Subsystem,Annually,32.2 Number of reports on integrated indicator framework (IIF) for economic statistics subsystem reviewed (1 report on integrated indicator framework (IIF) for economic statistics subsystem reviewed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Economic Subsystem,Annually,32.3 Number of MoU/SLA for economic statistics subsystem signed (1 MoU/SLA for economic statistics subsystem signed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Economic Subsystem,Annually,32.4.1 Number of sector plans for economic statistics subsystem developed (1 sector plan for economic statistics subsystem developed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Economic Subsystem,Annually,32.4.2 Number of sector plans for economic statistics subsystem developed (1 report on stakeholder consultations on the NSDS compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Independent Quality Assessment,Annually,34.1 Number of quality assessments conducted (1 SASQAF quality assessment compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Independent Quality Assessment,Annually,34.2 Number of reports on SASQAF for administrative data sources compiled (1 report on updated SASQAF for administrative data sources compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Social Subsystem,Annually,33.1 Number of clearance reports for social statistics subsystem compiled (1 clearance report for social statistics subsystem compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Social Subsystem,Annually,33.2 Number of reports on integrated indicator framework (IIF) for social statistics subsystem reviewed (1 report on integrated indicator framework (IIF) for social statistics subsystem reviewed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
