ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.2: Policy and Research ,Quarterly,Number of biannual monitoring and evaluation G-CET reports on communication in government produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.2: Policy and Research ,Quarterly,"Percentage of requested opinion pieces produced (excluding weekends, public holidays and holiday periods)",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1 %,1 %,,,,,1 %,,,,,,1 %,,,,,,1 %,,,,,,1 %,1 %,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.2: Policy and Research ,Quarterly,Number of self-initiated opinion pieces,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,"Number of audiovisual content products (photography / video) developed to profile national events, government programmes and The Presidency on various platforms",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","No less than 25
audiovisual content
products developed",121 audio-visual content products developed,There was a need for more audio-visual products to be developed than anticipated.,none,,,"No less than 25
audiovisual content
products developed",,,,,,"No less than 25
audiovisual content
products developed",,,,,,"No less than 25
audiovisual content
products developed",,,,,,"No less than 100
audiovisual content
products developed",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of Community radio stakeholder workshops held to build relations and contribute towards innovation,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","1 Community Radio
Stakeholder workshop
held to build relations
and contribute towards
innovation","2 Community Radio
Stakeholder workshop held to build relations and contribute towards
innovation
",one additional workshop was held,none,,,"2 Community Radio
Stakeholder workshop
held to build relations
and contribute towards
innovation",,,,,,"1 Community Radio
Stakeholder workshop
held to build relations
and contribute towards
innovation",,,,,,"2 Community Radio
Stakeholder workshop
held to build relations
and contribute towards
innovation",,,,,,"6 Community Radio
Stakeholder workshops
held to build relations
and contribute towards
innovation",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of GCIS print products distributed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",3 print products produced by the GCIS distributed (12 editions of Vuk’uzenzele),2 print products produced by the GCIS distributed,The April 2023 first edition was printed in March 2023.,To ensure that the April 2024 first edition is printed in March 2024 to allow an overall achievement of the annual performance.,,,3 print products produced by the GCIS distributed (12 editions of Vuk’uzenzele),,,,,,2 print products produced by the GCIS distributed (12 editions of Vuk’uzenzele),,,,,,4 print products produced by the GCIS distributed (12 editions of Vuk’uzenzele),,,,,,"12 print products
produced by the GCIS distributed (12 editions of
Vuk’uzenzele)
",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of government exhibitions integrating government services to citizens coordinated,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","1 Government exhibi-tion
integrating government
services to citizens
coordinated","1 Government exhibition integrating government
services to citizens
coordinated
",none,none,,,"1 Government exhibi-tion
integrating government
services to citizens
coordinated",,,,,,"1 Government exhibi-tion
integrating government
services to citizens
coordinated",,,,,,"1 Government exhibi-tion
integrating government
services to citizens
coordinated",,,,,,"4 Government exhibitions
integrating government
services to citizens
coordinated",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of marketing initiatives to increase awareness of GCIS services and offerings,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","5 marketing initiatives
to increase awareness
of GCIS services and
offerings",6 marketing initiatives to increase awareness of GCIS services and offerings,An additional marketing initiative was held.to ensure that GCIS products are highly profiled and receive the maximum visibility/awareness through various platforms and distribution channels,none,,,"5 marketing initiatives
to increase awareness
of GCIS services and
offerings",,,,,,"5 marketing initiatives
to increase awareness
of GCIS services and
offerings",,,,,,"5 marketing initiatives
to increase awareness
of GCIS services and
offerings",,,,,,"20 marketing initiatives
to increase awareness
of GCIS services and
offerings",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of national government Campaigns reaching not less than 15 million people,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","4 national government
campaigns reaching not
less than 15 million people","4 national government
campaigns reaching 
3 972 301 people 

",Limited platforms were utilised in the quarter. This was also due to having a limited budget allocated for the 16 campaigns.,The department is hoping to source additional funds to fund the campaigns.,,,"4 national government
campaigns reaching not
less than 15 million people",,,,,,"4 national government
campaigns reaching not
less than 15 million people",,,,,,"4 national government
campaigns reaching not
less than 15 million people",,,,,,"16 national government
campaigns reaching not
less than 15 million people",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of radio products used to inform citizens through differentiated for-mats,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","150 radio products used to inform citizens through
differentiated formats
",280 radio products used to inform citizens through differentiated formats,More requests were received for radio products than anticipated.,none,,,"170 radio products
used to inform citizens
through differentiated
formats",,,,,,"130 radio products
used to inform
citizens through
differentiated formats",,,,,,"200 radio products
used to inform citizens
through differentiated
formats",,,,,,"650 radio products used
to inform citizens through
differentiated formats
",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Percentage of approved media buying campaigns implemented,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","60% of approved media buying
campaigns
implemented","60% of approved media buying
campaigns
implemented",none,none,,,"60% of approved media buying
campaigns
implemented",,,,,,"60% of approved media buying
campaigns
implemented",,,,,,"60% of approved media buying
campaigns
implemented",,,,,,"60% of approved media buying
campaigns
implemented",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Percentage of graphic designs completed and approved based on client requests,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","75 % of graphic designs
completed and approved
based on client requests","96% of graphic designs
completed and approved
based on client requests
",More requests for graphic design services were received than planned.,none,,,"75 % of graphic designs
completed and approved
based on client requests",,,,,,"75 % of graphic designs
completed and approved
based on client requests",,,,,,"75 % of graphic designs
completed and approved
based on client requests",,,,,,"75 % of graphic designs
completed and approved
based on client requests",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Percentage of approved media-buying campaigns implemented,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1 %,1 %,,,,,1 %,,,,,,1 %,,,,,,1 %,,,,,,1 %,1 %,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of national government Campaigns reaching not less than 15 million people,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,"Number of audiovisual content products (photography / video) developed to profile national events, government programmes and The Presidency on various platforms",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of radio products used to inform citizens through differentiated formats,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Percentage of graphic designs completed and approved based on client requests,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1 %,1 %,,,,,1 %,,,,,,1 %,,,,,,1 %,,,,,,1 %,1 %,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of Community radio stakeholder workshops held to build relations and contribute towards innovation,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of government exhibitions integrating government services to citizens coordinated,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of marketing initiatives to increase awareness of GCIS services and offerings,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.3: Communication Service Agency,Quarterly,Number of GCIS print products distributed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.4: Entity Oversight,Quarterly,Number of performance review and compliance monitoring reports submitted to the Minister,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,Two performance review and compliance monitoring reports submitted to the Minister,One performance review and compliance monitoring reports submitted to the Minister,The deviation was caused by the delay in rooting the memo to the Minister’s office. ,The memo has already been submitted to the Ministry and the yearly target will be achieved.,,,Two performance review and compliance monitoring reports submitted to the Minister,,,,,,Two performance review and compliance monitoring reports submitted to the Minister,,,,,,Two performance review and compliance monitoring reports submitted to the Minister,,,,,,Eight performance review and compliance monitoring reports submitted to the Minister,-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.5: Media Policy,Annually,Annual Transformation Report published by 31 March 2024,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 2: Content Processing and Dissemination,Subprogramme 2.5: Media Policy,Annually,Print and Digital Media Transformation Charter developed and approved by 31 March 2024,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Number of engagements between government officials and senior journalists on government’s key programmes in the NASP held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"Eight engagements
between government
officials and senior
journalists on government’s
key programmes in the
NASP held","Eight engagements
between government
officials and senior
journalists on government’s
key programmes in the NASP held
",-,-,,,"Six engagements between
government officials
and senior journalists
on government’s key
programmes in the NASP
held",,,,,,"Five engagements between
government officials
and senior journalists
on government’s key
programmes in the NASP
held",,,,,,"Seven engagements
between government
officials and senior
journalists on government’s
key programmes in the
NASP held",,,,,,"26 engagements between
government officials
and senior journalists
on government’s key
programmes in the NASP
held",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Percentage of media briefings supported from requests received from government departments per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"100% of media briefings
supported from requests
received from government
departments","100% of media briefings
supported from requests
received from government
departments",,,,,"100% of media briefings
supported from requests
received from government
departments",,,,,,"100% of media briefings
supported from requests
received from government
departments",,,,,,"100% of media briefings
supported from requests
received from government
departments",,,,,,"100% of media briefings
supported from requests
received from government
departments",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Percentage of post-Cabinet media briefings and/or statements issued after ordinary Cabinet meetings per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"100% of post- Cabinet
media briefings and/or
statements issued after
ordinary Cabinet meetings","100% of post- Cabinet media briefings (6 out 6) and/or statements issued after ordinary Cabinet meetings
",-,-,,,"100% of post- Cabinet
media briefings and/or
statements issued after
ordinary Cabinet meetings",,,,,,"100% of post- Cabinet
media briefings and/or
statements issued after
ordinary Cabinet meetings",,,,,,"100% of post- Cabinet
media briefings and/or
statements issued after
ordinary Cabinet meetings",,,,,,"100% of post- Cabinet
media briefings and/or
statements issued after
ordinary Cabinet meetings
per year",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Percentage of post-Cabinet media briefings and/or statements issued after ordinary Cabinet meetings per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,1,1,,,1,,,,,,1,,,,,,1,,,,,,1,-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Number of engagements between government officials and senior journalists on government’s key programmes in the NASP,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,1,1,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Percentage of post- Cabinet media briefings and/or statements issued after ordinary Cabinet meetings per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1 %,1 %,1,1,,,1 %,,,,,,1 %,,,,,,1 %,,,,,,1 %,1 %,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.1: Media Engagement ,Quarterly,Percentage of media briefings supported from requests received from government departments per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1 %,1 %,1,1,,,1 %,,,,,,1 %,,,,,,1 %,,,,,,1 %,1 %,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of Cluster Communication engagements held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"1 Cluster Communication
engagement held",5 Cluster Communication engagement held,The department had 1 engagement for each of the 5 clusters in quarter 1.,-,,,"1 Cluster
Communication
engagement held",,,,,,"2 Cluster
Communication
engagement held",,,,,,"1 Cluster
Communication
engagement held",,,,,,"5 Cluster Communication
engagements held",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of communication projects implemented aligned to the NCSF/ MTSF/ SoNA priorities,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"5 communication projects
implemented aligned to
the NCSF/ MTSF/ SoNA
priorities",5 communication projects implemented aligned to the NCSF/ MTSF/ SoNA priorities,-,-,,,"5 communication projects
implemented aligned to
the NCSF/ MTSF/ SoNA
priorities",,,,,,"5 communication projects
implemented aligned to
the NCSF/ MTSF/ SoNA
priorities",,,,,,"5 communication projects
implemented aligned to
the NCSF/ MTSF/ SoNA
priorities",,,,,,"20 communication projects
implemented aligned to
the NCSF/ MTSF/ SoNA
priorities",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of engagements with HoCs held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"One engagement with
HoCs held",No engagement with HoCs were held,"The GCF was deferred due to the unavailability of key stakeholders, especially from Cluster co-chairs who are key in driving the GCF",Arrangements are underway to hold the GCF in quarter 2 with two proposed dates in August 2023 having been confirmed,,,-,,,,,,"One engagement with
HoCs held",,,,,,-,,,,,,"Two engagements with
HoCs held",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of ICFs held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,Three ICFs held,3 ICF Sessions were held this Quarter,-,-,,,Three ICFs held,,,,,,Two ICFs held,,,,,,Two ICFs held,,,,,,10 ICFs held,-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of communication projects implemented aligned to the NCSF/ MTSF/ SoNA priorities,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,1,1,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of Cluster Communication engagements held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,1,1,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.2: Cluster Communication,Quarterly,Number of communication training opportunities availed across the communication system,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"7 communication training
opportunities availed
across the communication
system","11 communication training
opportunities availed across the communication
system
",4 additional training opportunities were availed,,,,"6 communication
training opportunities
availed across the
communication system",,,,,,"6 communication
training opportunities
availed across the
communication system",,,,,,"6 communication
training opportunities
availed across the
communication system",,,,,,"25 communication training
opportunities availed
across the communication
system",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.3: Provincial and Local Liaison,Quarterly,Number of development  communication projects  aligned to the NCSF,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"Not less than
300 development
communication projects
aligned to the NCSF",414 development communication projects aligned to the NCSF implemented.,"114 over the target due to unplanned communication interventions around Cholera outbreak, Flood Disasters and the Presidential Izimbizo events held in the Western Cape and KZN provinces respectively.",-,,,"Not less than
300 development
communication projects
aligned to the NCSF",,,,,,"Not less than
300 development
communication
projects aligned to
the NCSF",,,,,,"Not less than
300 development
communication projects
aligned to the NCSF",,,,,,"Not less than 1
250 development
communication projects
aligned to the NCSF",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.3: Provincial and Local Liaison,Quarterly,Number of community and stakeholder liaison sessions/visits undertaken per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"Not less than 300
community and
stakeholder engagement
sessions/visits undertaken",389 community and stakeholder engagement sessions/visits undertaken,"Due to planning meetings for Presidential DDM visits, Flood Disasters and Cholera outbreak",-,,,"Not less than
300 community
and stakeholder
engagement sessions/
visits undertaken",,,,,,"Not less than
300 community
and stakeholder
engagement
sessions/visits
undertaken",,,,,,"Not less than 300
community and
stakeholder engagement
sessions/visits
undertaken",,,,,,"Not less than 1250
community and
stakeholder liaison
sessions/visits undertaken",-,,,,,,,369
Government Communication and Information System,Government Communication and Information System,National,Programme 3: Intergovernmental Coordination and Stakeholder Management ,Subprogramme 3.3: Provincial and Local Liaison,Quarterly,"Number of reports on support to the functioning of government communication  system produced (provincial  and local level), including the DDM",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"One report on support to
the functioning
of government
communication system
produced
(provincial and local level)",One report on support to the functioning of government communication system produced (provincial and local level),-,-,,,"One report on support
to the functioning
of government
communication system
produced
(provincial and local
level)",,,,,,"One report on support
to the functioning
of government
communication
system
produced (provincial
and local level)",,,,,,"One report on support
to the functioning
of government
communication system
produced (provincial
and local level)",,,,,,"Four reports on support to
the functioning
of government
communication system
produced
(provincial and local level)",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,CHIEF FINANCIAL OFFICER,Annually,Audit outcome of National DoH,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Unqualified Audit Opinion,,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,CHIEF FINANCIAL OFFICER,Quarterly,Number of valid invoices paid after 30 days of receiving valid invoices from suppliers,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","0 invoices paid after 30 days of receiving valid invoices from 
suppliers"," 81 out of total of 611 invoices paid after 30 days of receiving valid invoices from suppliers
","1. No funds allocated during the 2023/24 financial year to fund COVID-19 expenditure.
2. Payment of several overdue medical-legal claims on behalf of provincial health department.","1. Approval was granted to pay COVID-19 related expenditure against a suspense account until funding is identified/secured.
2. This was a national intervention to get medical-legal claims paid.  Thousands were paid but late payments could not be prevented since invoices were already older than 30 days when received.",,,"0 invoices paid after 30 days of receiving valid invoices from suppliers
",,,,,,"0 invoices paid after 30 days of receiving valid invoices from suppliers
",,,,,,"0 invoices paid after 30 days of receiving valid invoices from suppliers
",,,,,,"0 invoices paid after 30 days of receiving valid invoices from suppliers
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,COMMUNICATIONS,Quarterly,Number of Health Imbizos with communities,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","0 Health Imbizos with communities
",Not applicable,Not applicable,Not applicable,,,"1 Health Imbizos with communities
",,,,,,"0 Health Imbizos with communities
",,,,,,"1 Health Imbizos with communities
",,,,,,"2 Health Imbizos with communities
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,COMMUNICATIONS,Quarterly,Number of Health promotion messages broadcasted on Social Media to supplement other channels of communication,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","25 health promotion messages published on social media 
",55 health promotion messages published on social media ,"Cholera and measles outbreaks prevention campaign.  Promotion of health awareness and the National Health Hotline
",None required,,,"25 health promotion messages published on social media 
",,,,,,"25 health promotion messages published on social media 
",,,,,,"25 health promotion messages published on social media 
",,,,,,"100 health promotion messages on NDOH social media placed 
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,COMMUNICATIONS,Quarterly,Number of Un- announced visits to health facilities by NDOH/ Minister/ Deputy Minister/DG /DDGs,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","2 unannounced visits to health facilities
",0 unannounced visits to health facilities,The events calendar for the quarter under review was full and could not accommodate the activity,"To be implemented in quarter 2
",,,"2 unannounced visits to health facilities
",,,,,,"2 unannounced visits to health facilities
",,,,,,"2 unannounced visits to health facilities
",,,,,,"8 unannounced visits to health facilities NDOH/
Minister Deputy Minister/ DG/DDGs
to observe service delivery
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,CORPORATE SERVICES,Quarterly,Draft Bill to manage medico-legal claims in South Africa developed,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Draft Discussion Paper from SALRC
","Draft Discussion Paper from SALRC produced
","Not applicable
","None required
",,,"Review the draft Discussion Paper from SALRC
",,,,,,"Review the final Discussion Paper from SALRC
",,,,,,"Draft Bill to manage medico- legal claims in South Africa deve- loped
",,,,,,"Draft Bill to manage medico-
legal claims in South Africa is finalised
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,CORPORATE SERVICES,Quarterly,Number of provinces participating in the case management system pilot,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Reports of captured cases from at least
4 participating Provinces
","Reports of captured cases from five participating Provinces
",Not applicable,None required,,,"Reports of captured cases from at least
4 partici- pating Provinces
",,,,,,"Reports of captured cases from at least
4 partici- pating Provinces
",,,,,,"Reports of captured cases from at least
4 partici- pating Provinces
",,,,,,"Case Management system piloted in
at least 4 participating Provinces
",-,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,HUMAN RESOURCE MANAGEMENT AND DEVELOPMENT,Annually,Percentage of People with disabilities employed according to the equity targets,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,7% of People with disabilities employed in NDoH,,,,,,,,369
