ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Agriculture, Forestry and Fisheries (2015-2020), Agriculture, Land Reform and Rural Development, Auditor-General of South Africa, Basic Education, Centre for Public Service Innovation, Civilian Secretariat for the Police Service, Commission for the Promotion and Protection of the Rights of Cultural, Religious and Linguistic Communities, Commission on Gender Equality, Communication and Digital Technologies, Cooperative Governance",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:28:58 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Approved Electronic  Communications  Amendment Bill (USAF),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,"Electronic Communications 
Amendment Bill developed ",Not achieved,Delay in obtaining strategic direction,Minute to the Minister submitted to obtain strategic direction,,,"SEIAS report sign-off obtained 
from Presidency and 
Precertification legal opinion 
obtained from Office of the 
Chief State Law Adviser ",,,,,,"Electronic Communications 
Amendment Bill submitted to 
Cluster for approval",,,,,,"Electronic Communications 
Amendment Bill submitted 
to Cabinet for public 
consultation approval",,,,,,"Electronic Communications 
Amendment Bill (USAF) 
submitted to Cluster 
and Cabinet for public 
consultation approval ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Audio- and  Audio-Visual Content Service  policy and Online Safety Act,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,"Draft White Paper on the 
Audio- and Audio-Visual 
Content Services and Online 
Safety submitted to Cluster 
and Cabinet for approval ",The Draft White Paper has been submitted to the Minister seeking approval to submit to Cabinet to approve the gazetting for the final inputs,The Ministry responded towards the end of Q1 to engage the unit on the DWP,The unit has since engaged the Minister and the approval has been granted to gazette for the public comments,,,"Audio- and Audio-Visual 
Content Services and Online 
Safety Bill developed ",,,,,,"Submit the Audio- and Audio Visual Content Services and 
Online Safety Bill to the State 
Law Adviser  ",,,,,,"Audio- and Audio-Visual 
Content Services and 
Online Safety Bill submitted 
to the State Law Adviser for 
certification ",,,,,,"White Paper and the Bill on 
the Audio- and Audio-Visual 
Content Services and Online 
Safety submitted to Cabinet 
for approval  ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Audio- and  Audio-Visual Content Service  policy and Online Safety Act,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",- ,,,,,,-,,,,,,"Consultation on the Audio and Audio-Visual Content 
Services and Online Safety 
Bill conducted ",,,,,,"Submit the Audio- and Audio Visual Content Services and 
Online Safety Bill to the Cluster 
and Cabinet for approval ",,,,,,"White Paper and the Bill on 
the Audio- and Audio-Visual 
Content Services and Online 
Safety submitted to Cabinet 
for approval ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Audio- and  Audio-Visual Content Service  policy and Online Safety Act,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",-,,,,,,-,,,,,,"SEIAS for the Audio- and 
Audio-Visual Content Services 
and Online Safety Bill 
submitted for precertification ",,,,,,-,,,,,,"White Paper and the Bill on 
the Audio- and Audio-Visual 
Content Services and Online 
Safety submitted to Cabinet 
for approval ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Cost-of-Communication Review  Mode,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,"Data collected for the 
formulation of the review 
model ",Data was collected for the formulation of the review model.,None,None,,,"Initial draft report on 
data collected for the 
development of the cost to 
communicate review model ",,,,,,"Final draft report for the 
review and improvement of 
cost to communicate review 
model ",,,,,,"Cost to Communicate review 
Model developed ",,,,,,"Cost-of-Communication 
Review Model developed ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Digital  Economy Framework and  Strategy,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,"Draft Digital Economy 
Framework and Strategy 
developed and submitted to 
Cabinet for public comments ",Draft Digital Economy Framework and Strategy developed and signed by the DG.,Submitted supporting document not relevant  ,Catch-up report to be done in quarter 2.,,,"Revised Draft Digital Economy 
Framework and Strategy 
submitted to Minister ",,,,,,"Revised Draft Digital Economy 
Framework and Strategy 
submitted to Cabinet for 
approval",,,,,,"Digital Economy Framework 
and Strategy developed ",,,,,,"Digital Economy Framework 
and Strategy submitted 
to Cluster and Cabinet for 
approval",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented Government  Cloud Computing Policy,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"Initial SEIAS report developed 
and consulted with the 
Presidency ",SEIAS report developed and consulted with the Presidency,None,None,,,"Full SEIAS and Pre-certification 
obtained from Presidency ",,,,,,"Government Cloud 
Computing Policy consulted 
with the ESEID Cluster",,,,,,"Government Cloud 
Computing Policy finalised 
and submitted to Minister for 
approval",,,,,,"Government Cloud 
Computing Policy finalised ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented PC4IR Strategic  plan,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,"Data sources for the 
operationalisation of the M&E 
framework identified ",Not Achieved ,No performance information was submitted.,Catch-up report to be done in quarter 2.,,,"Agreements for data sharing 
with relevant stakeholders 
established ",,,,,,"Data for the 
operationalisation of the M&E 
framework developed ",,,,,,"Operationalize and report on 
the M&E framework ",,,,,,"PC4IR Strategic 
implementation plan 
coordinated ",-,,,,,,,235
,Communication and Digital Technologies,National,ICT POLICY DEVELOPMENT AND RESEARCH,ICT POLICY DEVELOPMENT AND RESEARCH,Quarterly,Implemented policy directive  on the data and lowered  mobile broadband cost,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"Initial Research Report 
to inform policy and or 
strategies to offer free data to 
household. ",Desk top research done for the compilation of the initial report.,Budget constraints were the main issue that delayed the target,The initial research report will be prioritised in the quarter 2.,,,"Draft Policy developed 
incorporating various modes/ 
SEIAS/strategies to enable free 
data to households ",,,,,,"Final Report incorporating 
inputs from sector 
stakeholders submitted to 
Cluster  ",,,,,,"Policy Directive on free data 
services and lowered mobile 
broadband cost issued to 
ICASA. ",,,,,,"Policy Directive issued to 
ICASA for household to 
receive data and lower the 
mobile broadband cost ",-,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Annually,1.1.3 Number of capacity-building programmes offered to the DBE officials,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Annually,1.2.1 The Annual Performance Plan is approved by 31 March each financial year,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"2024/25 APP
approved by March 2024
",,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.1.1. Percentage of valid invoices paid within 30 days upon receipt by the Department.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",100 %,100 %,No deviation,Not applicable,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.1.2. Number of reports on misconduct cases resolved within 90 days,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",1,1,No deviation,Not applicable,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.1.4 Number of Schedule 4 and 5 Conditional Grants Quarterly Performance Reports submitted to National Treasury (NT) 45 days after the end of each quarter.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",7,7,No deviation,Not applicable,,,7,,,,,,7,,,,,,7,,,,,,28,7,,,,,,,235
Basic Education,Basic Education,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.2.2 Number of Quarterly Performance Reports submitted to National Treasury (NT) and the DPME 30 days after the end of each quarter,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",1,1,No deviation,Not applicable,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.3 Number of Children/ Learners with Profound Intellectual Disability (C/LPID) using the Learning Programme for C/LPID. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,4127,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.1.4 An Annual Sector Report is produced on monitoring of the implementation of the Policy on Screening, Identification, Assessment and Support (SIAS) as a mechanism for early identification and intervention.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"Approved Annual Sector Report on monitoring of the implementation of the Policy on Screening, Identification, Assessment and Support (SIAS) as a mechanism for early identification and intervention",,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.5 An Annual National Report is produced on piloting the new funding model for Early Childhood Development,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on piloting of the new funding model for Early Childhood Development,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.6 An Annual Sector Report is produced on monitoring the registration of Early Childhood Development Programmes,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on monitoring the registration of Early Childhood Development Programmes,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.7 An Annual National Report is produced on developing an Early Childhood Development (ECD) Human Resource Development (HRD) Plan. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on the approved service delivery and HR model.,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.8 Number of districts monitored on implementation of the National Curriculum Statement (NCS) for Grades 10–12. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.9 Number of provinces monitored for extra-support classes to increase the number of learners achieving Bachelor-level passes,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.10 Number of schools monitored for implementing compulsory entrepreneurship education. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.11 An Annual National Report is produced on piloting of the General Education Certificate (GEC),Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on piloting of the General Education Certificate (GEC),,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.1.12 An Annual Sector Report is produced on schools that pilot and implement the Vocational Stream and Occupational Stream, respectively. ",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"Approved Annual Sector Report on schools that pilot and implement the Vocational Stream and Occupational Stream, respectively",,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.1.13 Number of schools monitored for piloting the Coding and Robotics curriculum. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.1 Number of schools monitored on the implementation of the reading norms. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.2 Number of schools monitored on the implementation of the Incremental Introduction to African Languages (IIAL). ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.3 Number of underperforming schools monitored on the implementation of the Early Grade Reading Assessment (EGRA). ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.4 Number of schools with multi-grade classes monitored for implementing the multi-grade toolkit. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.5 An Annual Sector Report is produced on the implementation of the National Reading Plan. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the implementation of the National Reading Plan,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.2.6 An Annual Sector Report is produced on the number of public schools monitored on the availability of readers.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the number of public schools monitored on the availability of readers,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.3.1 Number of schools per province monitored for utilisation of Information and Communication Technology (ICT) resources,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.3.2 Percentage of public schools provided with Home Language workbooks for learners in Grades 1 to 6 per year, after having placed an order.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.3.3 Percentage of public schools provided with Mathematics workbooks for learners in Grades 1 to 9 per year, after having placed an order.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.3.4 Percentage of public schools provided with workbooks for learners in Grades R per year, after having placed an order.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,"2.3.5 An Annual Sector Report is produced on the percentage of learners provided with Mathematics and English   First Additional Language (EFAL) textbooks in Grades 3, 6, 9 and 12.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"Approved Annual Sector Report on the percentage of learners provided with Mathematics and English First Additional Language
(EFAL) textbooks in Grades 3, 6, 9 and 12
",,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.3.6 Number of schools monitored for Home Languages in which Literacy Grades 1–3 lesson plans have been developed for terms 1–4.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.3.7 Number of public special schools provided with electronic devices as part of the Universal Service Access Obligations,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.3.8 An Annual Sector Report is produced on the monitoring of procurement and distribution of Information and Communication Technology (ICT) devices.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the monitoring of procurement and distribution of Information and Communication Technology (ICT) devices,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.4.1 An Annual Sector Report is produced on the number of teachers trained on inclusion. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the number of teachers trained on inclusion,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.4.2 An Annual Sector Report is produced on the number of learners in public special schools. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Sector Report on the number of learners in public special schools,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.4.3 An Annual Sector Report is produced on the percentage of public special schools serving as resource centres.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the percentage of public special schools serving as resource centres,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Annually,2.4.4 An Annual Sector Report is produced on the establishment of focus schools per Provincial Education Department.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the establishment of focus schools per Provincial Education Department,,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Quarterly,2.1.1 Number of Technical Schools monitored for implementation of the Curriculum and Assessment Policy Statements (CAPS). ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",6,6,No deviation ,Not applicable ,,,6,,,,,,0,,,,,,6,,,,,,18,6,,,,,,,235
Basic Education,Basic Education,National,"Programme 2: Curriculum Policy, Support and Monitoring ","Programme 2: Curriculum Policy, Support and Monitoring ",Quarterly,2.1.2 Number of learners obtaining subject passes towards a National Senior Certificate (NSC) or Senior Certificate (amended) SC(a) supported through the Second Chance Matric Programme per year,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",0,0,No deviation ,Not applicable ,,,40000,,,,,,0,,,,,,40000,,,,,,80000,0,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.1.1 Percentage of School Governing Bodies (SGBs) that meet the minimum criteria in terms of effectiveness. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,90 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.1.2 Percentage of schools producing the minimum set of management documents at a required standard. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.1.3 Number of Funza Lushaka bursaries awarded to students enrolled for Initial Teacher Education per year. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,12000,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.1.5 An Annual National Report is produced on the number of qualified teachers aged 30 and below entering the public service as teachers. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on the number of qualified teachers aged 30 and below entering the public service as teachers,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.2.1 An Annual Sector Report is produced on monitoring the functionality of Provincial Teachers Development   Institutes and District Teacher Development Centres.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on monitoring the functionality of Provincial Teacher Development Institutes and District Teacher Development Centres,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,"3.2.2 An Annual Sector Report is produced on monitoring the implementation of Teacher Development Programmes by PEDs with special focus on Language, Mathematics, Physical Science and Accounting. ",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"Approved Annual Sector Report on monitoring the implementation of Teacher Development Programmes by PEDs with special focus on Language, Mathematics, Physical Science and Accounting",,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.2.3 Number of PEDs that had their post-provisioning processes assessed for compliance with the post-provisioning norms and standards.  ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.2.4 An Annual Sector Report on the number of Grade-R practitioners with NQF level 6 and above qualification produced,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the number of Grade-R practitioners with NQF level 6 and above qualification,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.3.1 Number of PEDs monitored on the implementation of the Quality Management System (QMS) for school-based educators.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Annually,3.3.2 Number of PEDs monitored on the implementation of the Education Management Service: Performance   Management and Development System (EMS: PMDS).,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
